model_id,prompt_uid,trajectory_type,is_correct,layer_index,correct_key,competitor_key,competitor_bucket,competitor_match_bucket_vs_tracing,delta,delta_bucket,drift,drift_bucket,s_attn,s_mlp,delta_step,drift_vs_delta_residual,decomp_residual
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,24,D,C,A,False,-1.70703125,-2.9658203125,0.46484375,0.6533203125,-2.12109375,1.54296875,0.46484375,0.0,1.04296875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,25,D,C,A,False,-1.2421875,-2.3125,-1.22265625,-0.2578125,0.26171875,0.203125,-1.22265625,0.0,-1.6875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,26,D,B,A,False,-2.46484375,-2.5703125,1.1171875,-0.359375,-1.63671875,0.0234375,1.1171875,0.0,2.73046875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10355,stable_wrong,False,27,D,A,A,True,-1.34765625,-2.9296875,0.0,0.0,0.20703125,0.54443359375,,,-0.75146484375
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,0,C,A,A,True,-2.53466796875,-0.2197265625,0.219970703125,-0.1204833984375,-3.99127197265625,0.12841796875,0.219970703125,0.0,4.08282470703125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,1,C,A,A,True,-2.314697265625,-0.3402099609375,0.070556640625,-0.03741455078125,-0.6240234375,0.843994140625,0.070556640625,0.0,-0.1494140625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,2,C,B,A,False,-2.244140625,-0.37762451171875,0.712890625,0.0250244140625,0.228759765625,-0.427734375,0.712890625,0.0,0.911865234375
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,3,C,B,B,True,-1.53125,-0.35260009765625,0.2890625,0.03460693359375,1.1767578125,-0.4638671875,0.2890625,0.0,-0.423828125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,4,C,B,A,False,-1.2421875,-0.3179931640625,-0.443359375,-0.1651611328125,0.2509765625,0.0380859375,-0.443359375,0.0,-0.732421875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,5,C,B,A,False,-1.685546875,-0.483154296875,0.7530517578125,-0.29327392578125,-0.30859375,-0.134765625,0.7530517578125,0.0,1.1964111328125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,6,C,B,A,False,-0.9324951171875,-0.77642822265625,1.2322998046875,0.21209716796875,0.852783203125,-0.0997314453125,1.2322998046875,0.0,0.479248046875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,7,C,B,A,False,0.2998046875,-0.5643310546875,0.55859375,0.02097320556640625,0.0140380859375,1.21826171875,0.55859375,0.0,-0.6737060546875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,8,C,A,A,True,0.8583984375,-0.5433578491210938,-1.4423828125,-0.26741790771484375,-1.0,0.6904296875,-1.4423828125,0.0,-1.1328125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,9,C,A,A,True,-0.583984375,-0.8107757568359375,0.048828125,0.0115814208984375,-1.9404296875,0.498046875,0.048828125,0.0,1.4912109375
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,10,C,A,A,True,-0.53515625,-0.7991943359375,0.279296875,0.1854248046875,-0.3203125,0.369140625,0.279296875,0.0,0.23046875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,11,C,A,A,True,-0.255859375,-0.61376953125,-0.076171875,-0.115966796875,-0.001953125,0.28125,-0.076171875,0.0,-0.35546875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,12,C,A,A,True,-0.33203125,-0.729736328125,0.89453125,0.171875,-0.357421875,0.28125,0.89453125,0.0,0.970703125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,13,C,B,A,False,0.5625,-0.557861328125,0.26953125,-0.6396484375,-0.33203125,0.8359375,0.26953125,0.0,-0.234375
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,14,C,B,A,False,0.83203125,-1.197509765625,-0.01953125,0.002685546875,0.8359375,-0.56640625,-0.01953125,0.0,-0.2890625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,15,C,B,A,False,0.8125,-1.19482421875,-1.140625,0.18896484375,0.14453125,-0.1640625,-1.140625,0.0,-1.12109375
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,16,C,B,A,False,-0.328125,-1.005859375,0.3203125,0.168701171875,-0.50390625,-0.63671875,0.3203125,0.0,1.4609375
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,17,C,D,A,False,-0.0078125,-0.837158203125,0.16015625,-0.196044921875,0.390625,-0.24609375,0.16015625,0.0,0.015625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,18,C,D,A,False,0.15234375,-1.033203125,0.66796875,0.5023193359375,-0.107421875,0.267578125,0.66796875,0.0,0.5078125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,19,C,D,A,False,0.8203125,-0.5308837890625,-0.65625,-0.082763671875,-0.5390625,1.20703125,-0.65625,0.0,-1.32421875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,20,C,D,A,False,0.1640625,-0.6136474609375,-0.64453125,-1.3472900390625,-0.0546875,-0.6015625,-0.64453125,0.0,0.01171875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,21,C,D,A,False,-0.48046875,-1.9609375,-0.01171875,0.16845703125,-0.56640625,-0.078125,-0.01171875,0.0,0.6328125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,22,C,D,B,False,-0.4921875,-1.79248046875,1.6796875,-0.40478515625,-0.9375,0.92578125,1.6796875,0.0,1.69140625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,23,C,B,B,True,1.1875,-2.197265625,-8.9765625,-7.267578125,0.3359375,1.2890625,-8.9765625,0.0,-10.6015625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,24,C,D,D,True,-7.7890625,-9.46484375,1.5078125,0.92626953125,-8.40625,-1.0078125,1.5078125,0.0,10.921875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,25,C,D,D,True,-6.28125,-8.53857421875,3.7734375,-0.39111328125,1.1171875,0.390625,3.7734375,0.0,2.265625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,26,C,D,D,True,-2.5078125,-8.9296875,0.24658203125,6.8828125,3.0078125,0.765625,0.24658203125,0.0,-3.52685546875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10389,stable_wrong,False,27,C,D,D,True,-2.26123046875,-2.046875,0.0,0.0,0.84765625,-0.72265625,,,-0.125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,0,C,D,A,False,-2.3994140625,-0.1846923828125,-0.0787353515625,-0.1278076171875,-1.61260986328125,-1.287109375,-0.0787353515625,0.0,2.82098388671875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,1,C,A,A,True,-2.4781494140625,-0.3125,-0.5032958984375,-0.05767822265625,-0.84375,0.6253662109375,-0.5032958984375,0.0,-0.284912109375
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,2,C,B,B,True,-2.9814453125,-0.37017822265625,1.0031280517578125,-0.0074462890625,-0.2137451171875,-0.29736328125,1.0031280517578125,0.0,1.5142364501953125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,3,C,B,B,True,-1.9783172607421875,-0.37762451171875,0.3523406982421875,-0.038818359375,1.13427734375,-0.1311492919921875,0.3523406982421875,0.0,-0.650787353515625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,4,C,B,A,False,-1.6259765625,-0.41644287109375,-0.403564453125,-0.17877197265625,0.2771453857421875,0.0751953125,-0.403564453125,0.0,-0.7559051513671875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,5,C,B,A,False,-2.029541015625,-0.59521484375,1.1617431640625,-0.315185546875,-0.162109375,-0.241455078125,1.1617431640625,0.0,1.5653076171875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,6,C,A,A,True,-0.8677978515625,-0.910400390625,1.0982666015625,0.1536865234375,-0.264251708984375,0.294158935546875,1.0982666015625,0.0,1.068359375
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,7,C,B,A,False,0.23046875,-0.7567138671875,0.92236328125,0.1368408203125,-0.07763671875,1.1099853515625,0.92236328125,0.0,-0.1099853515625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,8,C,A,A,True,1.15283203125,-0.619873046875,-1.82470703125,-0.14453125,-0.68359375,1.53564453125,-1.82470703125,0.0,-2.6767578125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,9,C,A,A,True,-0.671875,-0.764404296875,0.837890625,0.110595703125,-1.11181640625,-0.712890625,0.837890625,0.0,2.66259765625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,10,C,A,A,True,0.166015625,-0.65380859375,-0.392578125,0.2427978515625,-0.580078125,1.41796875,-0.392578125,0.0,-1.23046875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,11,C,A,A,True,-0.2265625,-0.4110107421875,-0.4765625,-0.322265625,-0.162109375,-0.23046875,-0.4765625,0.0,-0.083984375
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,12,C,A,A,True,-0.703125,-0.7332763671875,0.87890625,0.25616455078125,-0.7578125,0.28125,0.87890625,0.0,1.35546875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,13,C,D,A,False,0.17578125,-0.47711181640625,0.609375,-0.44512939453125,0.2734375,0.4140625,0.609375,0.0,-0.078125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,14,C,B,A,False,0.78515625,-0.9222412109375,0.68359375,-0.069091796875,0.46875,-0.70703125,0.68359375,0.0,0.921875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,15,C,A,A,True,1.46875,-0.9913330078125,-1.734375,0.1314697265625,-1.0625,1.109375,-1.734375,0.0,-1.78125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,16,C,D,A,False,-0.265625,-0.85986328125,-0.546875,0.3017578125,-0.43359375,-1.52734375,-0.546875,0.0,1.4140625
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,17,C,D,A,False,-0.8125,-0.55810546875,-0.265625,-0.1611328125,0.11328125,-0.66015625,-0.265625,0.0,0.28125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,18,C,D,A,False,-1.078125,-0.71923828125,-0.0234375,0.20654296875,-0.40234375,0.13671875,-0.0234375,0.0,0.2421875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,19,C,D,A,False,-1.1015625,-0.5126953125,0.76953125,0.078125,-1.0234375,1.0,0.76953125,0.0,0.79296875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,20,C,B,A,False,-0.33203125,-0.4345703125,-0.609375,-1.031982421875,-0.72265625,-0.0390625,-0.609375,0.0,0.15234375
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,21,C,B,A,False,-0.94140625,-1.466552734375,0.12109375,0.354248046875,-0.66015625,0.05078125,0.12109375,0.0,0.73046875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,22,C,B,A,False,-0.8203125,-1.1123046875,1.546875,-0.1728515625,-0.546875,0.66796875,1.546875,0.0,1.42578125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,23,C,B,A,False,0.7265625,-1.28515625,-6.671875,-6.72216796875,0.1171875,1.4296875,-6.671875,0.0,-8.21875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,24,C,B,B,True,-5.9453125,-8.00732421875,2.046875,-0.42138671875,-11.0,4.328125,2.046875,0.0,8.71875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,25,C,B,B,True,-3.8984375,-8.4287109375,1.515625,-0.6552734375,1.28125,0.765625,1.515625,0.0,-0.53125
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,26,C,B,B,True,-2.3828125,-9.083984375,0.876953125,7.427734375,1.0234375,0.4921875,0.876953125,0.0,-0.638671875
Qwen/Qwen2.5-7B-Instruct,main::plain_exam::mmlu::test::10851,stable_wrong,False,27,C,D,B,False,-1.505859375,-1.65625,0.0,0.0,-0.15234375,-0.86328125,,,1.015625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,0,B,D,A,False,-1.625,-0.012950897216796875,0.6787109375,0.023955345153808594,-0.23828125,-1.06640625,0.6787109375,0.0,1.9833984375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,1,B,C,C,True,-0.9462890625,0.011004447937011719,0.5947265625,0.0013570785522460938,-0.9130859375,0.572265625,0.5947265625,0.0,0.935546875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,2,B,C,D,False,-0.3515625,0.012361526489257812,-1.16796875,-0.028253555297851562,0.2880859375,0.306640625,-1.16796875,0.0,-1.7626953125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,3,B,A,C,False,-1.51953125,-0.01589202880859375,-0.330078125,0.01413726806640625,-0.47265625,-2.50390625,-0.330078125,0.0,2.646484375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,4,B,A,A,True,-1.849609375,-0.0017547607421875,1.279296875,0.019636154174804688,-0.173828125,-0.15625,1.279296875,0.0,1.609375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,5,B,A,A,True,-0.5703125,0.017881393432617188,-0.78125,-0.04273796081542969,0.021484375,1.2578125,-0.78125,0.0,-2.060546875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,6,B,A,A,True,-1.3515625,-0.0248565673828125,-1.701171875,-0.05977630615234375,-0.615234375,-0.166015625,-1.701171875,0.0,-0.919921875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,7,B,A,A,True,-3.052734375,-0.08463287353515625,0.640625,0.02704620361328125,-0.1640625,-1.537109375,0.640625,0.0,2.341796875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,8,B,A,A,True,-2.412109375,-0.057586669921875,0.51171875,0.031551361083984375,1.427734375,-0.787109375,0.51171875,0.0,-0.12890625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,9,B,D,C,False,-1.900390625,-0.026035308837890625,-0.0546875,0.035312652587890625,-0.421875,-1.1875,-0.0546875,0.0,1.5546875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,10,B,D,C,False,-1.955078125,0.00927734375,1.490234375,-0.05126953125,-0.00390625,-0.05078125,1.490234375,0.0,1.544921875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,11,B,A,C,False,-0.46484375,-0.0419921875,-1.0390625,-0.01605224609375,0.43359375,-0.49609375,-1.0390625,0.0,-0.9765625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,12,B,D,C,False,-1.50390625,-0.05804443359375,0.8515625,-0.0250244140625,0.78125,-1.97265625,0.8515625,0.0,2.04296875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,13,B,D,C,False,-0.65234375,-0.08306884765625,-0.23046875,0.03189849853515625,-1.0,1.8515625,-0.23046875,0.0,-1.08203125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,14,B,C,A,False,-0.8828125,-0.05117034912109375,0.69921875,0.08242034912109375,0.73828125,-1.29296875,0.69921875,0.0,1.25390625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,15,B,D,C,False,-0.18359375,0.03125,0.275390625,0.1280517578125,-0.56640625,0.68359375,0.275390625,0.0,0.158203125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,16,B,C,C,True,0.091796875,0.1593017578125,-2.78125,-0.3135986328125,-1.2578125,0.59375,-2.78125,0.0,-2.1171875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,17,B,C,C,True,-2.689453125,-0.154296875,-0.86328125,-0.161865234375,-1.57177734375,-1.20947265625,-0.86328125,0.0,1.91796875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,18,B,C,C,True,-3.552734375,-0.316162109375,1.8935546875,0.158447265625,-1.13671875,0.2734375,1.8935546875,0.0,2.7568359375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,19,B,D,A,False,-1.6591796875,-0.15771484375,-0.47412109375,-0.02490234375,0.4716796875,0.091796875,-0.47412109375,0.0,-1.03759765625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,20,B,A,A,True,-2.13330078125,-0.1826171875,0.1583251953125,-0.0439453125,-0.21484375,-0.48583984375,0.1583251953125,0.0,0.8590087890625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,21,B,A,A,True,-1.9749755859375,-0.2265625,-0.1636962890625,0.04296875,0.085693359375,0.0726318359375,-0.1636962890625,0.0,-0.322021484375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,22,B,C,C,True,-2.138671875,-0.18359375,-1.7255859375,-0.3642578125,0.2249755859375,-1.1142578125,-1.7255859375,0.0,-0.8363037109375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,23,B,C,C,True,-3.8642578125,-0.5478515625,0.9404296875,0.150390625,-2.3857421875,0.66015625,0.9404296875,0.0,2.666015625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,24,B,C,C,True,-2.923828125,-0.3974609375,0.228515625,-0.09375,0.1845703125,0.755859375,0.228515625,0.0,-0.7119140625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,25,B,C,C,True,-2.6953125,-0.4912109375,-1.03515625,-0.0458984375,0.181640625,0.046875,-1.03515625,0.0,-1.263671875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,26,B,A,A,True,-3.73046875,-0.537109375,0.07421875,-0.126953125,0.1328125,-1.265625,0.07421875,0.0,1.20703125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,27,B,A,C,False,-3.65625,-0.6640625,0.27734375,-0.142578125,0.23046875,-0.15625,0.27734375,0.0,0.203125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,28,B,C,C,True,-3.37890625,-0.806640625,-1.5,-0.400390625,0.0,0.07421875,-1.5,0.0,-1.57421875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,29,B,A,A,True,-4.87890625,-1.20703125,1.13671875,0.2578125,-0.3515625,-1.2734375,1.13671875,0.0,2.76171875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,30,B,A,A,True,-3.7421875,-0.94921875,2.52734375,-0.08203125,-0.78125,1.91796875,2.52734375,0.0,1.390625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10374,stable_wrong,False,31,B,A,C,False,-1.21484375,-1.03125,0.0,0.0,-0.02734375,2.42578125,,,-2.3984375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,0,A,D,C,False,-0.373046875,0.00237274169921875,-3.703125,-0.02698516845703125,-1.827880859375,-1.259765625,-3.703125,0.0,-0.615478515625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,1,A,B,B,True,-4.076171875,-0.0246124267578125,3.1162109375,0.00801849365234375,-2.615234375,-2.748046875,3.1162109375,0.0,8.4794921875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,2,A,B,B,True,-0.9599609375,-0.01659393310546875,1.70654296875,0.002315521240234375,0.7431640625,2.373046875,1.70654296875,0.0,-1.40966796875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,3,A,D,C,False,0.74658203125,-0.014278411865234375,-0.30712890625,0.009471893310546875,2.056640625,-0.51708984375,-0.30712890625,0.0,-1.8466796875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,4,A,C,B,False,0.439453125,-0.0048065185546875,-1.84375,-0.0308837890625,0.5908203125,-1.68701171875,-1.84375,0.0,-0.74755859375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,5,A,B,B,True,-1.404296875,-0.0356903076171875,0.208984375,0.0140380859375,-0.294921875,-2.650390625,0.208984375,0.0,3.154296875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,6,A,B,B,True,-1.1953125,-0.0216522216796875,1.23828125,0.03189659118652344,1.009765625,-0.80078125,1.23828125,0.0,1.029296875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,7,A,D,D,True,0.04296875,0.010244369506835938,1.1796875,0.03374671936035156,1.23828125,-0.73828125,1.1796875,0.0,0.6796875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,8,A,D,D,True,1.22265625,0.0439910888671875,-0.9609375,-0.03627777099609375,-0.078125,1.2578125,-0.9609375,0.0,-2.140625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,9,A,D,C,False,0.26171875,0.00771331787109375,-1.3125,-0.04785919189453125,-0.97265625,0.01171875,-1.3125,0.0,-0.3515625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,10,A,B,B,True,-1.05078125,-0.0401458740234375,1.078125,0.0484619140625,-1.21484375,-0.82421875,1.078125,0.0,3.1171875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,11,A,B,B,True,0.02734375,0.0083160400390625,1.01953125,-0.005645751953125,-0.001953125,1.080078125,1.01953125,0.0,-0.05859375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,12,A,D,C,False,1.046875,0.0026702880859375,-2.1484375,0.0262908935546875,1.1328125,-0.38671875,-2.1484375,0.0,-2.89453125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,13,A,D,B,False,-1.1015625,0.028961181640625,-1.15234375,-0.01239013671875,-0.859375,-1.2890625,-1.15234375,0.0,0.99609375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,14,A,D,B,False,-2.25390625,0.016571044921875,-0.013671875,-0.1253814697265625,0.421875,-1.57421875,-0.013671875,0.0,1.138671875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,15,A,D,B,False,-2.267578125,-0.1088104248046875,0.365234375,0.0192108154296875,0.384765625,-0.3984375,0.365234375,0.0,0.37890625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,16,A,D,B,False,-1.90234375,-0.089599609375,-0.033203125,-0.01080322265625,-0.64453125,1.009765625,-0.033203125,0.0,-0.3984375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,17,A,D,D,True,-1.935546875,-0.10040283203125,-0.2470703125,-0.01629638671875,-0.384765625,0.3515625,-0.2470703125,0.0,-0.2138671875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,18,A,D,D,True,-2.1826171875,-0.11669921875,0.2001953125,0.038330078125,0.18359375,-0.4306640625,0.2001953125,0.0,0.447265625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,19,A,D,D,True,-1.982421875,-0.078369140625,0.7548828125,-0.0029296875,1.0947265625,-0.89453125,0.7548828125,0.0,0.5546875
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,20,A,D,D,True,-1.2275390625,-0.081298828125,0.36181640625,0.022705078125,0.532958984375,0.221923828125,0.36181640625,0.0,-0.39306640625
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,21,A,D,D,True,-0.86572265625,-0.05859375,-1.3521728515625,-0.09619140625,0.2412109375,0.12060546875,-1.3521728515625,0.0,-1.7139892578125
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,22,A,D,D,True,-2.2178955078125,-0.15478515625,-0.0748291015625,-0.07177734375,-1.7890625,0.4368896484375,-0.0748291015625,0.0,1.27734375
meta-llama/Llama-3.1-8B-Instruct,main::plain_exam::mmlu::test::10737,stable_wrong,False,23,A,D,D,True,-2.292724609375,-0.2265625,-2.404541015625,-0.4619140625,-0.16546630859375,0.09063720703125,-2.404541015625,0.0,-2.3297119140625
